game_id;competition_code;season;round;date;home_club_id;away_club_id;home_club_goals;away_club_goals
2244072;TR1;2012;21. Matchday;2013-02-10;3205;2323;0;0
2244089;TR1;2012;21. Matchday;2013-02-10;3216;36;0;1
2244088;TR1;2012;21. Matchday;2013-02-10;2381;449;2;0
2244076;TR1;2012;21. Matchday;2013-02-09;2292;114;1;3
2244096;TR1;2012;26. Matchday;2013-03-17;589;36;1;2
2244031;TR1;2012;21. Matchday;2013-02-11;524;10484;2;1
2244077;TR1;2012;21. Matchday;2013-02-09;6890;19771;0;2
2244038;TR1;2012;20. Matchday;2013-02-03;36;2381;1;2
2244028;TR1;2012;20. Matchday;2013-02-03;825;3216;0;0
2244040;TR1;2012;20. Matchday;2013-02-03;2323;820;2;1
2244045;TR1;2012;20. Matchday;2013-02-02;20;141;1;1
2244030;TR1;2012;20. Matchday;2013-02-03;449;524;4;1
2244039;TR1;2012;21. Matchday;2013-02-09;820;825;0;2
2244052;TR1;2012;23. Matchday;2013-02-23;3216;449;0;1
2244044;TR1;2012;20. Matchday;2013-02-01;114;1506;2;2
2243884;TR1;2012;19. Matchday;2013-01-28;825;2323;1;0
2244029;TR1;2012;20. Matchday;2013-02-02;589;6890;1;0
2244025;TR1;2012;20. Matchday;2013-02-02;10484;2292;0;0
2243882;TR1;2012;19. Matchday;2013-01-27;3216;2381;3;0
2244041;TR1;2012;20. Matchday;2013-02-01;19771;3205;1;2
2244075;TR1;2012;23. Matchday;2013-02-23;6890;825;2;2
2243883;TR1;2012;19. Matchday;2013-01-27;141;114;2;1
2243913;TR1;2012;19. Matchday;2013-01-27;2292;449;3;1
2243914;TR1;2012;19. Matchday;2013-01-26;820;19771;1;0
2243915;TR1;2012;19. Matchday;2013-01-26;6890;20;4;1
2243920;TR1;2012;18. Matchday;2013-01-21;19771;825;1;1
2243912;TR1;2012;18. Matchday;2013-01-21;2323;3216;1;1
2244046;TR1;2012;21. Matchday;2013-02-09;1506;20;0;3
2243894;TR1;2012;18. Matchday;2013-01-20;449;1506;1;3
2244066;TR1;2012;24. Matchday;2013-03-04;10484;449;2;0
2243930;TR1;2012;18. Matchday;2013-01-20;589;820;3;5
2243895;TR1;2012;18. Matchday;2013-01-19;114;6890;2;2
2243898;TR1;2012;18. Matchday;2013-01-19;2381;524;0;0
2243889;TR1;2012;18. Matchday;2013-01-18;10484;141;2;1
2243979;TR1;2012;17. Matchday;2012-12-23;589;825;2;1
2243896;TR1;2012;18. Matchday;2013-01-19;20;3205;2;1
2243989;TR1;2012;17. Matchday;2012-12-23;524;3216;2;1
2243990;TR1;2012;17. Matchday;2012-12-23;2381;2292;3;1
2243916;TR1;2012;19. Matchday;2013-01-25;1506;10484;0;3
2243978;TR1;2012;17. Matchday;2012-12-22;10484;6890;0;2
2244002;TR1;2012;17. Matchday;2012-12-21;114;3205;3;1
2243881;TR1;2012;19. Matchday;2013-01-26;524;36;1;2
2243980;TR1;2012;17. Matchday;2012-12-23;20;820;0;0
2243987;TR1;2012;16. Matchday;2012-12-17;3205;10484;1;0
2243976;TR1;2012;16. Matchday;2012-12-16;2323;589;1;1
2243986;TR1;2012;16. Matchday;2012-12-16;6890;449;2;1
2243911;TR1;2012;17. Matchday;2012-12-22;36;1506;1;3
2243893;TR1;2012;17. Matchday;2012-12-21;19771;2323;0;0
2244021;TR1;2012;16. Matchday;2012-12-16;141;36;2;1
2243908;TR1;2012;19. Matchday;2013-01-27;3205;589;2;0
2243899;TR1;2012;18. Matchday;2013-01-20;36;2292;2;2
2244095;TR1;2012;23. Matchday;2013-02-24;36;10484;3;1
2244007;TR1;2012;15. Matchday;2013-01-09;19771;589;1;0
2244003;TR1;2012;15. Matchday;2012-12-09;36;6890;2;1
2244020;TR1;2012;15. Matchday;2012-12-08;20;2323;1;0
2244014;TR1;2012;15. Matchday;2012-12-08;2381;141;1;3
2243992;TR1;2012;15. Matchday;2012-12-08;524;1506;0;2
2244012;TR1;2012;15. Matchday;2012-12-08;10484;820;2;2
2244019;TR1;2012;15. Matchday;2012-12-07;2292;3216;1;0
2244006;TR1;2012;15. Matchday;2012-12-07;114;825;2;2
2243991;TR1;2012;14. Matchday;2012-12-03;820;449;0;4
2244022;TR1;2012;16. Matchday;2012-12-15;3216;19771;2;1
2243988;TR1;2012;16. Matchday;2012-12-14;825;20;2;2
2243993;TR1;2012;17. Matchday;2012-12-23;449;141;0;0
2244000;TR1;2012;14. Matchday;2012-12-02;3205;36;1;1
2243975;TR1;2012;14. Matchday;2012-12-01;19771;20;2;2
2243967;TR1;2012;14. Matchday;2012-12-01;2323;114;1;2
2243950;TR1;2012;14. Matchday;2012-12-01;1506;2292;0;1
2244013;TR1;2012;15. Matchday;2012-12-09;449;3205;1;1
2243871;TR1;2012;14. Matchday;2012-11-30;141;524;1;1
2244015;TR1;2012;16. Matchday;2012-12-15;820;114;1;1
2243956;TR1;2012;14. Matchday;2012-12-02;589;3216;1;0
2243954;TR1;2012;13. Matchday;2012-11-25;2381;3205;4;2
2243951;TR1;2012;13. Matchday;2012-11-25;524;6890;2;1
2243949;TR1;2012;13. Matchday;2012-11-24;2292;141;0;1
2243964;TR1;2012;13. Matchday;2012-11-24;10484;2323;1;1
2243965;TR1;2012;14. Matchday;2012-12-02;6890;2381;2;0
2243953;TR1;2012;13. Matchday;2012-11-23;114;19771;3;1
2243966;TR1;2012;12. Matchday;2012-11-19;2323;449;1;2
2243983;TR1;2012;12. Matchday;2012-11-18;20;3216;3;0
2243982;TR1;2012;12. Matchday;2012-11-18;589;114;3;5
2243974;TR1;2012;12. Matchday;2012-11-18;3205;524;1;1
2243962;TR1;2012;12. Matchday;2012-11-18;19771;10484;0;2
2243973;TR1;2012;12. Matchday;2012-11-17;820;2381;1;1
2243947;TR1;2012;12. Matchday;2012-11-17;825;36;1;1
2243972;TR1;2012;12. Matchday;2012-11-17;6890;2292;1;1
2243984;TR1;2012;12. Matchday;2012-11-16;141;1506;1;3
2243961;TR1;2012;11. Matchday;2012-11-11;36;2323;2;1
2243959;TR1;2012;11. Matchday;2012-11-11;2292;3205;0;4
2243969;TR1;2012;11. Matchday;2012-11-11;3216;141;1;1
2243958;TR1;2012;11. Matchday;2012-11-11;524;820;2;3
2243968;TR1;2012;11. Matchday;2012-11-10;449;19771;3;1
2243960;TR1;2012;11. Matchday;2012-11-10;1506;6890;3;1
2243935;TR1;2012;11. Matchday;2012-11-10;10484;589;1;1
2243971;TR1;2012;11. Matchday;2012-11-09;2381;825;1;0
2243963;TR1;2012;13. Matchday;2012-11-25;36;820;4;1
2243942;TR1;2012;10. Matchday;2012-11-05;20;10484;1;2
2244001;TR1;2012;14. Matchday;2012-12-02;825;10484;2;2
2243941;TR1;2012;10. Matchday;2012-11-05;589;449;2;1
2243943;TR1;2012;10. Matchday;2012-11-04;114;3216;3;0
2243940;TR1;2012;10. Matchday;2012-11-04;2323;2381;2;0
2243939;TR1;2012;10. Matchday;2012-11-04;820;2292;1;2
2243944;TR1;2012;10. Matchday;2012-11-03;825;524;4;0
2243970;TR1;2012;11. Matchday;2012-11-09;114;20;3;3
2243934;TR1;2012;10. Matchday;2012-11-03;3205;1506;3;0
2243932;TR1;2012;10. Matchday;2012-11-02;6890;141;1;3
2243948;TR1;2012;13. Matchday;2012-11-26;449;825;0;3
2243929;TR1;2012;9. Matchday;2012-10-28;524;2323;3;0
2243918;TR1;2012;9. Matchday;2012-10-28;1506;820;0;0
2243936;TR1;2012;9. Matchday;2012-10-27;141;3205;3;0
2243921;TR1;2012;9. Matchday;2012-10-27;2381;19771;1;2
2243938;TR1;2012;9. Matchday;2012-10-27;3216;6890;2;0
2243957;TR1;2012;9. Matchday;2012-10-26;2292;825;1;1
2243919;TR1;2012;9. Matchday;2012-10-26;10484;114;1;3
2243927;TR1;2012;8. Matchday;2012-10-22;3205;6890;0;1
2243931;TR1;2012;8. Matchday;2012-10-21;19771;524;0;0
2243925;TR1;2012;8. Matchday;2012-10-21;114;449;1;1
2243926;TR1;2012;8. Matchday;2012-10-21;10484;3216;2;2
2243924;TR1;2012;8. Matchday;2012-10-21;825;1506;5;2
2243917;TR1;2012;8. Matchday;2012-10-20;589;2381;4;2
2243945;TR1;2012;8. Matchday;2012-10-20;20;36;1;1
2243985;TR1;2012;16. Matchday;2012-12-16;1506;2381;1;0
2243933;TR1;2012;10. Matchday;2012-11-03;19771;36;1;2
2243888;TR1;2012;7. Matchday;2012-10-07;3216;3205;1;2
2243887;TR1;2012;7. Matchday;2012-10-07;36;114;3;0
2243907;TR1;2012;7. Matchday;2012-10-07;2381;20;2;2
2243903;TR1;2012;7. Matchday;2012-10-06;141;825;1;1
2243937;TR1;2012;9. Matchday;2012-10-28;449;20;0;1
2243892;TR1;2012;7. Matchday;2012-10-06;2292;19771;0;0
2243906;TR1;2012;7. Matchday;2012-10-06;6890;820;0;2
2243904;TR1;2012;7. Matchday;2012-10-05;449;10484;1;0
2243902;TR1;2012;7. Matchday;2012-10-05;524;589;0;1
2243909;TR1;2012;6. Matchday;2012-10-01;114;2381;0;1
2243910;TR1;2012;6. Matchday;2012-09-30;820;3205;4;0
2243880;TR1;2012;6. Matchday;2012-09-30;589;2292;4;0
2243875;TR1;2012;6. Matchday;2012-09-30;449;3216;1;1
2243922;TR1;2012;6. Matchday;2012-09-30;825;6890;1;0
2243905;TR1;2012;7. Matchday;2012-10-05;1506;2323;1;1
2243901;TR1;2012;6. Matchday;2012-09-29;19771;1506;1;3
2243872;TR1;2012;6. Matchday;2012-09-29;20;524;1;1
2243879;TR1;2012;6. Matchday;2012-09-28;2323;141;2;0
2243891;TR1;2012;5. Matchday;2012-09-24;36;449;0;0
2243946;TR1;2012;9. Matchday;2012-10-29;36;589;1;3
2243897;TR1;2012;5. Matchday;2012-09-23;2381;10484;1;0
2243886;TR1;2012;5. Matchday;2012-09-23;2292;20;1;1
2243890;TR1;2012;5. Matchday;2012-09-22;524;114;3;2
2243885;TR1;2012;5. Matchday;2012-09-22;3216;820;1;1
2243874;TR1;2012;5. Matchday;2012-09-22;3205;825;3;2
2243873;TR1;2012;5. Matchday;2012-09-22;6890;2323;1;1
2243955;TR1;2012;13. Matchday;2012-11-23;3216;1506;2;1
2244018;TR1;2012;4. Matchday;2012-09-17;114;2292;3;0
2243928;TR1;2012;8. Matchday;2012-10-19;820;141;3;3
2244005;TR1;2012;4. Matchday;2012-09-16;36;3216;2;1
2243876;TR1;2012;5. Matchday;2012-09-21;1506;589;1;0
2243877;TR1;2012;5. Matchday;2012-09-23;141;19771;3;0
2243996;TR1;2012;4. Matchday;2012-09-16;825;820;4;2
2243977;TR1;2012;16. Matchday;2012-12-15;2292;524;0;0
2243994;TR1;2012;4. Matchday;2012-09-15;20;1506;4;1
2243952;TR1;2012;13. Matchday;2012-11-24;20;589;1;1
2244010;TR1;2012;3. Matchday;2012-09-02;524;449;1;0
2243997;TR1;2012;4. Matchday;2012-09-15;589;141;0;4
2244011;TR1;2012;3. Matchday;2012-09-02;2381;36;0;0
2243998;TR1;2012;4. Matchday;2012-09-16;449;2381;1;0
2243900;TR1;2012;4. Matchday;2012-09-17;2323;3205;3;2
2244017;TR1;2012;3. Matchday;2012-09-01;3205;19771;1;1
2244009;TR1;2012;3. Matchday;2012-09-01;6890;589;0;1
2243995;TR1;2012;4. Matchday;2012-09-15;10484;524;3;0
2244024;TR1;2012;3. Matchday;2012-08-31;820;2323;1;1
2243981;TR1;2012;3. Matchday;2012-08-31;3216;825;1;3
2243783;TR1;2012;2. Matchday;2012-08-26;114;141;3;3
2243923;TR1;2012;8. Matchday;2012-10-20;2323;2292;2;2
2244008;TR1;2012;3. Matchday;2012-09-01;2292;10484;0;3
2243779;TR1;2012;2. Matchday;2012-08-26;20;6890;0;1
2243777;TR1;2012;2. Matchday;2012-08-25;19771;820;0;0
2243784;TR1;2012;2. Matchday;2012-08-25;2323;825;2;0
2243776;TR1;2012;2. Matchday;2012-08-26;449;2292;2;0
2243782;TR1;2012;2. Matchday;2012-08-25;2381;3216;3;3
2243780;TR1;2012;2. Matchday;2012-08-24;10484;1506;2;1
2243773;TR1;2012;1. Matchday;2012-08-20;820;589;3;1
2243775;TR1;2012;1. Matchday;2012-08-19;3216;2323;0;0
2243772;TR1;2012;1. Matchday;2012-08-19;3205;20;0;1
2243771;TR1;2012;1. Matchday;2012-08-19;6890;114;1;1
2243770;TR1;2012;1. Matchday;2012-08-18;2292;36;1;1
2243767;TR1;2012;1. Matchday;2012-08-18;524;2381;0;1
2243781;TR1;2012;2. Matchday;2012-08-25;36;524;3;0
2243999;TR1;2012;4. Matchday;2012-09-16;19771;6890;0;4
2253924;CIT;2012;First Round;2012-08-05;8970;37463;2;0
2253923;CIT;2012;First Round;2012-08-05;4326;22333;4;5
2253925;CIT;2012;First Round;2012-08-05;4331;27462;2;1
2253920;CIT;2012;First Round;2012-08-05;4171;10155;1;0
2253919;CIT;2012;First Round;2012-08-05;5585;839;0;3
2253921;CIT;2012;First Round;2012-08-05;4172;4255;2;0
2243878;TR1;2012;6. Matchday;2012-09-29;10484;36;2;0
2253916;CIT;2012;First Round;2012-08-05;4103;35626;3;0
2253915;CIT;2012;First Round;2012-08-05;4159;4097;5;4
2253917;CIT;2012;First Round;2012-08-05;4554;4150;5;4
2253914;CIT;2012;First Round;2012-08-05;2331;4330;3;1
2253911;CIT;2012;First Round;2012-08-05;4541;5543;0;3
2253913;CIT;2012;First Round;2012-08-05;2655;4085;6;0
2253912;CIT;2012;First Round;2012-08-05;10118;2251;2;0
2253910;CIT;2012;First Round;2012-08-05;4114;19164;1;0
2253909;CIT;2012;First Round;2012-08-04;15374;4031;3;1
2243778;TR1;2012;2. Matchday;2012-08-27;589;3205;3;0
2253953;CIT;2012;Second Round;2012-08-12;4083;4718;3;2
2253908;CIT;2012;First Round;2012-08-04;2239;27349;4;0
2244016;TR1;2012;3. Matchday;2012-09-02;141;20;3;2
2253952;CIT;2012;Second Round;2012-08-12;749;2655;1;2
2253918;CIT;2012;First Round;2012-08-05;4102;30205;5;0
2253955;CIT;2012;Second Round;2012-08-12;1005;5543;3;1
2253945;CIT;2012;Second Round;2012-08-12;408;15374;2;1
2253949;CIT;2012;Second Round;2012-08-12;839;332;4;1
2253951;CIT;2012;Second Round;2012-08-12;3522;10118;4;1
2253946;CIT;2012;Second Round;2012-08-12;19;2239;1;2
2253948;CIT;2012;Second Round;2012-08-12;5587;8970;3;0
2253950;CIT;2012;Second Round;2012-08-12;1386;4114;1;0
2253933;CIT;2012;Second Round;2012-08-12;3037;4172;6;4
2253932;CIT;2012;Second Round;2012-08-12;6692;4103;4;3
2253947;CIT;2012;Second Round;2012-08-12;20519;276;2;3
2253954;CIT;2012;Second Round;2012-08-12;4333;4102;1;3
2253928;CIT;2012;Second Round;2012-08-12;6574;2331;1;0
2253930;CIT;2012;Second Round;2012-08-11;1429;26789;2;1
2253927;CIT;2012;Second Round;2012-08-11;1103;4331;2;0
2253926;CIT;2012;Second Round;2012-08-11;1385;4554;2;0
2244004;TR1;2012;3. Matchday;2012-09-01;1506;114;0;3
2243769;TR1;2012;1. Matchday;2012-08-20;141;10484;2;1
2255400;CIT;2012;Third Round;2012-08-18;800;3037;2;0
2255427;CIT;2012;Third Round;2012-08-18;1627;6574;1;0
2255397;CIT;2012;Third Round;2012-08-18;252;276;2;5
2255399;CIT;2012;Third Round;2012-08-18;1210;839;4;1
2255430;CIT;2012;Third Round;2012-08-18;1385;1386;1;5
2253929;CIT;2012;Second Round;2012-08-12;4084;4159;2;0
2255396;CIT;2012;Third Round;2012-08-18;458;2239;3;1
2255431;CIT;2012;Third Round;2012-08-18;1390;3522;2;1
2255401;CIT;2012;Third Round;2012-08-18;1429;4083;3;2
2255432;CIT;2012;Third Round;2012-08-18;2921;4102;1;0
2255403;CIT;2012;Third Round;2012-08-18;5587;1038;5;4
2255426;CIT;2012;Third Round;2012-08-18;416;1005;4;2
2255428;CIT;2012;Third Round;2012-08-18;4084;1103;1;0
2255402;CIT;2012;Third Round;2012-08-18;430;6692;2;0
2253956;CIT;2012;Second Round;2012-08-12;4361;22333;2;1
2265374;CIT;2012;Fourth Round;2012-12-05;1390;2921;4;2
2253931;CIT;2012;Second Round;2012-08-12;1210;4171;2;1
2265372;CIT;2012;Fourth Round;2012-11-28;1387;416;2;0
2265369;CIT;2012;Fourth Round;2012-11-28;1025;1210;1;0
2265368;CIT;2012;Fourth Round;2012-11-28;800;1429;3;1
2265370;CIT;2012;Fourth Round;2012-11-28;862;1386;0;1
2265367;CIT;2012;Fourth Round;2012-11-27;458;276;1;2
2283364;CIT;2012;Round of 16;2012-12-19;6195;1025;1;2
2283363;CIT;2012;Round of 16;2012-12-19;410;430;0;1
2283362;CIT;2012;Round of 16;2012-12-19;398;1387;5;2
2283361;CIT;2012;Round of 16;2012-12-18;46;276;2;0
2283360;CIT;2012;Round of 16;2012-12-13;5;1386;3;0
2283359;CIT;2012;Round of 16;2012-12-12;506;1390;1;0
2283358;CIT;2012;Round of 16;2012-12-12;130;1627;4;5
2283357;CIT;2012;Round of 16;2012-12-11;12;800;3;0
2284783;CIT;2012;Quarter-Finals;2013-01-16;430;12;0;1
2284286;CIT;2012;Quarter-Finals;2013-01-15;46;1025;3;2
2255425;CIT;2012;Third Round;2012-08-19;1387;2655;4;2
2265371;CIT;2012;Fourth Round;2012-11-28;430;5587;2;0
2284285;CIT;2012;Quarter-Finals;2013-01-09;506;5;2;1
2287214;CIT;2012;Semi-Finals 1st Leg;2013-01-23;12;46;2;1
2265373;CIT;2012;Fourth Round;2012-12-04;1627;4084;3;1
2255398;CIT;2012;Third Round;2012-08-18;1025;4361;2;1
2312718;CIT;2012;Final;2013-05-26;12;398;0;1
2289326;GR1;2012;30. Matchday;2013-04-21;7185;5219;2;1
2289325;GR1;2012;30. Matchday;2013-04-21;1091;2671;2;0
2243768;TR1;2012;1. Matchday;2012-08-18;1506;449;1;1
2284287;CIT;2012;Quarter-Finals;2013-01-08;398;1627;3;0
2289323;GR1;2012;30. Matchday;2013-04-21;683;169;2;1
2289324;GR1;2012;30. Matchday;2013-04-21;265;2079;3;2
2289321;GR1;2012;30. Matchday;2013-04-21;128;605;0;0
2289320;GR1;2012;30. Matchday;2013-04-21;6676;653;2;1
2289319;GR1;2012;29. Matchday;2013-04-14;2671;5219;1;0
2289322;GR1;2012;30. Matchday;2013-04-21;3060;2441;1;0
2287213;CIT;2012;Semi-Finals 1st Leg;2013-01-22;506;398;1;1
2289315;GR1;2012;29. Matchday;2013-04-14;2672;1091;0;1
2289314;GR1;2012;29. Matchday;2013-04-14;2079;21957;5;0
2289313;GR1;2012;29. Matchday;2013-04-14;605;6676;5;1
2289312;GR1;2012;29. Matchday;2013-04-14;2441;7185;0;3
2289311;GR1;2012;28. Matchday;2013-04-08;2671;2441;2;0
2289310;GR1;2012;28. Matchday;2013-04-07;265;169;0;0
2289309;GR1;2012;28. Matchday;2013-04-07;21957;683;0;4
2289317;GR1;2012;29. Matchday;2013-04-14;683;265;1;1
2289307;GR1;2012;28. Matchday;2013-04-07;7185;653;3;1
2287212;CIT;2012;Semi-Finals 2nd Leg;2013-01-29;398;506;2;1
2289305;GR1;2012;28. Matchday;2013-04-06;1091;2079;2;0
2289304;GR1;2012;28. Matchday;2013-04-06;5219;2672;1;2
2255429;CIT;2012;Third Round;2012-08-18;862;408;4;0
2289302;GR1;2012;27. Matchday;2013-03-31;683;1091;0;0
2289301;GR1;2012;27. Matchday;2013-03-31;2672;2441;0;0
2289300;GR1;2012;27. Matchday;2013-03-31;2079;5219;2;0
2287211;CIT;2012;Semi-Finals 2nd Leg;2013-04-17;46;12;2;3
2289303;GR1;2012;27. Matchday;2013-04-01;169;6676;2;1
2289298;GR1;2012;27. Matchday;2013-03-30;265;21957;0;1
2289299;GR1;2012;27. Matchday;2013-03-31;128;3060;0;0
2289296;GR1;2012;27. Matchday;2013-03-30;605;7185;0;0
2289294;GR1;2012;26. Matchday;2013-03-17;1091;265;2;0
2289295;GR1;2012;26. Matchday;2013-03-18;7185;128;0;2
2289308;GR1;2012;28. Matchday;2013-04-07;6676;128;0;1
2289291;GR1;2012;26. Matchday;2013-03-17;3060;6676;0;2
2289318;GR1;2012;29. Matchday;2013-04-14;169;128;3;3
2289297;GR1;2012;27. Matchday;2013-03-30;653;2671;2;1
2289288;GR1;2012;26. Matchday;2013-03-16;2672;653;1;1
2289289;GR1;2012;26. Matchday;2013-03-16;2671;605;2;0
2289286;GR1;2012;25. Matchday;2013-03-10;683;2441;3;0
2289285;GR1;2012;25. Matchday;2013-03-10;2079;653;0;0
2293687;GR1;2012;28. Matchday;2013-04-06;3060;605;0;1
2289290;GR1;2012;26. Matchday;2013-03-16;2441;2079;2;1
2289283;GR1;2012;25. Matchday;2013-03-10;128;2671;0;1
2289284;GR1;2012;25. Matchday;2013-03-10;605;2672;4;0
2289281;GR1;2012;25. Matchday;2013-03-09;265;5219;1;0
2289279;GR1;2012;24. Matchday;2013-03-04;2079;605;3;1
2289278;GR1;2012;24. Matchday;2013-03-03;2441;265;0;2
2289282;GR1;2012;25. Matchday;2013-03-09;21957;1091;1;2
2289276;GR1;2012;24. Matchday;2013-03-03;1091;169;4;2
2289275;GR1;2012;24. Matchday;2013-03-03;2672;128;1;4
2243774;TR1;2012;1. Matchday;2012-08-17;825;19771;0;1
2289274;GR1;2012;24. Matchday;2013-03-02;653;683;0;4
2289272;GR1;2012;24. Matchday;2013-03-02;7185;3060;0;1
2289270;GR1;2012;23. Matchday;2013-02-24;683;605;2;1
2289269;GR1;2012;23. Matchday;2013-02-24;169;7185;2;0
2289268;GR1;2012;23. Matchday;2013-02-24;21957;2441;2;1
2289271;GR1;2012;23. Matchday;2013-02-24;6676;2672;1;0
2289267;GR1;2012;23. Matchday;2013-02-24;3060;2671;0;0
2289266;GR1;2012;23. Matchday;2013-02-23;265;653;3;1
2289265;GR1;2012;23. Matchday;2013-02-23;1091;5219;3;1
2289264;GR1;2012;23. Matchday;2013-02-23;128;2079;0;2
2289263;GR1;2012;22. Matchday;2013-02-18;653;21957;1;3
2289287;GR1;2012;25. Matchday;2013-03-11;169;3060;1;0
2289261;GR1;2012;22. Matchday;2013-02-17;2079;6676;1;2
2289260;GR1;2012;22. Matchday;2013-02-17;128;683;0;2
2289280;GR1;2012;25. Matchday;2013-03-09;6676;7185;1;0
2289259;GR1;2012;22. Matchday;2013-02-17;2672;3060;0;0
2289258;GR1;2012;22. Matchday;2013-02-16;2441;1091;0;0
2289256;GR1;2012;22. Matchday;2013-02-16;5219;169;2;1
2289255;GR1;2012;21. Matchday;2013-02-11;21957;605;2;0
2289254;GR1;2012;21. Matchday;2013-02-10;265;128;0;1
2289253;GR1;2012;21. Matchday;2013-02-10;7185;2672;3;0
2289293;GR1;2012;26. Matchday;2013-03-17;21957;169;2;1
2289292;GR1;2012;26. Matchday;2013-03-17;5219;683;0;1
2289252;GR1;2012;21. Matchday;2013-02-10;5219;2441;0;1
2289251;GR1;2012;21. Matchday;2013-02-10;169;2671;0;1
2289273;GR1;2012;24. Matchday;2013-03-02;5219;21957;2;1
2289316;GR1;2012;29. Matchday;2013-04-14;653;3060;2;2
2289248;GR1;2012;21. Matchday;2013-02-09;3060;2079;0;0
2289249;GR1;2012;21. Matchday;2013-02-09;1091;653;3;1
2289382;GR1;2012;20. Matchday;2013-02-03;683;3060;2;3
2289277;GR1;2012;24. Matchday;2013-03-03;2671;6676;1;2
2284918;GR1;2012;20. Matchday;2013-02-03;653;5219;2;0
2284917;GR1;2012;20. Matchday;2013-02-02;6676;265;2;2
2284915;GR1;2012;20. Matchday;2013-02-02;2441;169;1;0
2284914;GR1;2012;19. Matchday;2013-01-28;5219;605;2;2
2284921;GR1;2012;20. Matchday;2013-02-03;605;1091;2;2
2284913;GR1;2012;19. Matchday;2013-01-27;3060;265;1;2
2284911;GR1;2012;19. Matchday;2013-01-27;1091;128;0;1
2284907;GR1;2012;19. Matchday;2013-01-27;7185;683;0;1
2284910;GR1;2012;19. Matchday;2013-01-27;2671;2079;2;0
2289257;GR1;2012;22. Matchday;2013-02-16;2671;7185;0;0
2284919;GR1;2012;20. Matchday;2013-02-03;2079;7185;2;0
2284908;GR1;2012;19. Matchday;2013-01-26;169;2672;2;1
2284905;GR1;2012;18. Matchday;2013-01-20;605;2441;1;1
2284912;GR1;2012;19. Matchday;2013-01-27;21957;6676;0;3
2284904;GR1;2012;18. Matchday;2013-01-20;683;2671;2;0
2284906;GR1;2012;18. Matchday;2013-01-21;2079;2672;1;2
2284901;GR1;2012;18. Matchday;2013-01-19;6676;1091;1;0
2284900;GR1;2012;18. Matchday;2013-01-19;265;7185;1;1
2284899;GR1;2012;18. Matchday;2013-01-19;653;169;2;1
2284922;GR1;2012;20. Matchday;2013-02-04;2672;2671;1;1
2284902;GR1;2012;18. Matchday;2013-01-20;3060;21957;1;0
2289262;GR1;2012;22. Matchday;2013-02-17;605;265;1;0
2284896;GR1;2012;17. Matchday;2013-01-13;169;2079;1;1
2284894;GR1;2012;17. Matchday;2013-01-13;2671;265;0;0
2284895;GR1;2012;17. Matchday;2013-01-13;653;605;2;0
2284892;GR1;2012;17. Matchday;2013-01-12;7185;21957;1;1
2284909;GR1;2012;19. Matchday;2013-01-26;2441;653;2;1
2284890;GR1;2012;16. Matchday;2013-01-07;128;653;3;0
2284898;GR1;2012;17. Matchday;2013-01-14;5219;6676;0;1
2289250;GR1;2012;21. Matchday;2013-02-09;6676;683;0;1
2284916;GR1;2012;20. Matchday;2013-02-02;128;21957;2;0
2284891;GR1;2012;17. Matchday;2013-01-12;2441;128;1;0
2284885;GR1;2012;16. Matchday;2013-01-05;265;2672;1;2
2284889;GR1;2012;16. Matchday;2013-01-06;683;2079;3;0
2284888;GR1;2012;16. Matchday;2013-01-06;7185;1091;1;4
2284887;GR1;2012;16. Matchday;2013-01-06;3060;5219;2;0
2270881;GR1;2012;15. Matchday;2012-12-17;2671;1091;1;3
2270883;GR1;2012;15. Matchday;2012-12-16;2079;265;3;0
2270880;GR1;2012;15. Matchday;2012-12-16;2441;3060;1;1
2284883;GR1;2012;16. Matchday;2013-01-05;6676;2441;3;1
2270879;GR1;2012;15. Matchday;2012-12-16;605;128;0;0
2270878;GR1;2012;15. Matchday;2012-12-15;653;6676;2;0
2270874;GR1;2012;15. Matchday;2012-12-15;5219;7185;0;2
2270877;GR1;2012;14. Matchday;2012-12-10;7185;2441;1;0
2270873;GR1;2012;14. Matchday;2012-12-09;265;683;2;2
2270876;GR1;2012;14. Matchday;2012-12-09;128;169;4;0
2270871;GR1;2012;14. Matchday;2012-12-09;6676;605;1;1
2270869;GR1;2012;14. Matchday;2012-12-09;21957;2079;0;0
2270868;GR1;2012;14. Matchday;2012-12-08;3060;653;3;2
2284886;GR1;2012;16. Matchday;2013-01-06;605;169;2;1
2270867;GR1;2012;14. Matchday;2012-12-08;1091;2672;1;0
2270866;GR1;2012;13. Matchday;2012-12-03;2441;2671;2;1
2270865;GR1;2012;13. Matchday;2012-12-02;169;265;1;2
2270872;GR1;2012;13. Matchday;2012-12-02;2672;5219;2;0
2270870;GR1;2012;14. Matchday;2012-12-08;5219;2671;0;2
2284903;GR1;2012;18. Matchday;2013-01-20;128;5219;0;0
2270861;GR1;2012;13. Matchday;2012-12-02;653;7185;1;1
2270860;GR1;2012;13. Matchday;2012-12-01;683;21957;2;1
2270857;GR1;2012;13. Matchday;2012-12-01;128;6676;1;1
2270862;GR1;2012;13. Matchday;2012-12-02;2079;1091;0;0
2270882;GR1;2012;15. Matchday;2012-12-16;2672;21957;1;0
2284897;GR1;2012;17. Matchday;2013-01-13;1091;3060;0;0
2270855;GR1;2012;12. Matchday;2012-11-25;6676;169;2;1
